loss,params,iteration,estimators,train_time 
0.231807142358,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6727249274857795, 'learning_rate': 0.05345259643322727, 'min_child_samples': 250, 'num_leaves': 116, 'reg_alpha': 0.13697506516670532, 'reg_lambda': 0.8396291663573976, 'subsample_for_bin': 160000, 'subsample': 0.7613884965028002, 'metric': 'auc', 'verbose': 1}",249,41,0.777918306722313
0.234086201035,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7509474154703112, 'learning_rate': 0.1029171423276158, 'min_child_samples': 285, 'num_leaves': 136, 'reg_alpha': 0.10496704238904375, 'reg_lambda': 0.5196761846362605, 'subsample_for_bin': 140000, 'subsample': 0.5866228092553956, 'metric': 'auc', 'verbose': 1}",250,24,0.6733543360232943
0.240419656727,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.779438398267989, 'learning_rate': 0.061470185545612434, 'min_child_samples': 355, 'num_leaves': 91, 'reg_alpha': 0.3364888538874926, 'reg_lambda': 0.5849431665138747, 'subsample_for_bin': 300000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",251,12,0.3847249069717691
0.236703207124,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7359316767508756, 'learning_rate': 0.14634019544370686, 'min_child_samples': 235, 'num_leaves': 106, 'reg_alpha': 0.17949533689088215, 'reg_lambda': 0.946324966472365, 'subsample_for_bin': 220000, 'subsample': 0.5463965261810745, 'metric': 'auc', 'verbose': 1}",252,21,0.7020842089455073
0.239200881703,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7039225982127462, 'learning_rate': 0.07665923242207918, 'min_child_samples': 315, 'num_leaves': 117, 'reg_alpha': 0.3756651853969229, 'reg_lambda': 0.8798025371333116, 'subsample_for_bin': 180000, 'subsample': 0.6519867204490472, 'metric': 'auc', 'verbose': 1}",253,47,0.7169349630503348
0.238625164994,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8022494920980044, 'learning_rate': 0.046804257803323174, 'min_child_samples': 160, 'num_leaves': 141, 'reg_alpha': 0.21784206633925968, 'reg_lambda': 0.6661229548815374, 'subsample_for_bin': 260000, 'subsample': 0.8330764103968636, 'metric': 'auc', 'verbose': 1}",254,17,0.8213634533808545
0.236476316143,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6322600462249842, 'learning_rate': 0.06693904276013174, 'min_child_samples': 205, 'num_leaves': 111, 'reg_alpha': 0.25759183822446846, 'reg_lambda': 0.7339774180067895, 'subsample_for_bin': 280000, 'subsample': 0.8756761604084324, 'metric': 'auc', 'verbose': 1}",255,26,0.7527519276859493
0.257970861118,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7704217525724331, 'learning_rate': 0.13218931230470396, 'min_child_samples': 90, 'num_leaves': 146, 'reg_alpha': 0.3182511188691407, 'reg_lambda': 0.559287493838379, 'subsample_for_bin': 200000, 'subsample': 0.7294548180837501, 'metric': 'auc', 'verbose': 1}",256,7,0.9915262431568408
0.239605331384,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.721007916089793, 'learning_rate': 0.0578059578351821, 'min_child_samples': 300, 'num_leaves': 138, 'reg_alpha': 0.452975523851571, 'reg_lambda': 0.758332961902511, 'subsample_for_bin': 120000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",257,17,0.41458239769190186
0.229172018452,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6150658561971328, 'learning_rate': 0.0717523475301692, 'min_child_samples': 275, 'num_leaves': 33, 'reg_alpha': 0.35923707666924454, 'reg_lambda': 0.5087736362109744, 'subsample_for_bin': 240000, 'subsample': 0.519713790474127, 'metric': 'auc', 'verbose': 1}",258,123,2.0643010889129982
0.231065448077,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.616788534630003, 'learning_rate': 0.0833891017537095, 'min_child_samples': 295, 'num_leaves': 34, 'reg_alpha': 0.39474163508684323, 'reg_lambda': 0.6373065646735264, 'subsample_for_bin': 240000, 'subsample': 0.5353154309429764, 'metric': 'auc', 'verbose': 1}",259,117,1.9472285952792845
0.233109487593,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6248287478038775, 'learning_rate': 0.07878283368353643, 'min_child_samples': 265, 'num_leaves': 32, 'reg_alpha': 0.43528263346822926, 'reg_lambda': 0.5124457823223945, 'subsample_for_bin': 260000, 'subsample': 0.5166731114418991, 'metric': 'auc', 'verbose': 1}",260,123,2.124014130962678
0.231404847932,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6024854882867652, 'learning_rate': 0.09715832700952987, 'min_child_samples': 245, 'num_leaves': 37, 'reg_alpha': 0.36064629567815437, 'reg_lambda': 0.6096098608345475, 'subsample_for_bin': 220000, 'subsample': 0.565553086954888, 'metric': 'auc', 'verbose': 1}",261,49,1.2512041545096508
0.237415721089,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6423624973185947, 'learning_rate': 0.08898423590968135, 'min_child_samples': 340, 'num_leaves': 41, 'reg_alpha': 0.4064594883303604, 'reg_lambda': 0.47524140299497913, 'subsample_for_bin': 240000, 'subsample': 0.5878525172379555, 'metric': 'auc', 'verbose': 1}",262,59,1.2174681572646477
0.233707433026,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6519803012233188, 'learning_rate': 0.06455580188438205, 'min_child_samples': 275, 'num_leaves': 39, 'reg_alpha': 0.4827267157259023, 'reg_lambda': 0.6795112531161362, 'subsample_for_bin': 260000, 'subsample': 0.617666848038422, 'metric': 'auc', 'verbose': 1}",263,110,1.9281311272661696
0.234782290997,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6860965653724946, 'learning_rate': 0.07252545445350804, 'min_child_samples': 215, 'num_leaves': 43, 'reg_alpha': 0.27743795891316814, 'reg_lambda': 0.7109387720246937, 'subsample_for_bin': 220000, 'subsample': 0.6713142304888918, 'metric': 'auc', 'verbose': 1}",264,115,2.277574618791732
0.235327246833,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6647204737270086, 'learning_rate': 0.10713138293507982, 'min_child_samples': 305, 'num_leaves': 31, 'reg_alpha': 0.29769658286323114, 'reg_lambda': 0.5351830914348854, 'subsample_for_bin': 280000, 'subsample': 0.5536775420174238, 'metric': 'auc', 'verbose': 1}",265,114,1.9438047376015675
0.238666883519,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6001774706871866, 'learning_rate': 0.11641154136641575, 'min_child_samples': 230, 'num_leaves': 129, 'reg_alpha': 0.33511430505835926, 'reg_lambda': 0.5725838858070229, 'subsample_for_bin': 240000, 'subsample': 0.8046422522612053, 'metric': 'auc', 'verbose': 1}",266,35,1.1341205786370665
0.231780451742,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6384568184588814, 'learning_rate': 0.051572875268137225, 'min_child_samples': 255, 'num_leaves': 48, 'reg_alpha': 0.23139804450248005, 'reg_lambda': 0.6552768188869171, 'subsample_for_bin': 200000, 'subsample': 0.6092995742188342, 'metric': 'auc', 'verbose': 1}",267,75,0.929840008489009
0.231079206606,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6105768106480084, 'learning_rate': 0.09185605769687186, 'min_child_samples': 280, 'num_leaves': 53, 'reg_alpha': 0.19078705175705862, 'reg_lambda': 0.4979256888620663, 'subsample_for_bin': 260000, 'subsample': 0.5002770414396157, 'metric': 'auc', 'verbose': 1}",268,138,2.2832240670763895
0.240104923433,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9969299072772656, 'learning_rate': 0.12634700475021818, 'min_child_samples': 320, 'num_leaves': 35, 'reg_alpha': 0.25036799100532836, 'reg_lambda': 0.700793858267237, 'subsample_for_bin': 220000, 'subsample': 0.5742466495209134, 'metric': 'auc', 'verbose': 1}",269,38,0.6756447577272411
0.23340311016,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6767091536099376, 'learning_rate': 0.060884538355449415, 'min_child_samples': 290, 'num_leaves': 133, 'reg_alpha': 0.3738219969613663, 'reg_lambda': 0.5961655752452175, 'subsample_for_bin': 240000, 'subsample': 0.5129059938974505, 'metric': 'auc', 'verbose': 1}",270,31,0.6233429628755403
0.230846089834,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6280693440993649, 'learning_rate': 0.0685173416800019, 'min_child_samples': 265, 'num_leaves': 56, 'reg_alpha': 0.3457975428956362, 'reg_lambda': 0.8260668710975415, 'subsample_for_bin': 300000, 'subsample': 0.9227157777037177, 'metric': 'auc', 'verbose': 1}",271,38,0.6582642055600445
0.24172962553,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6529181037742392, 'learning_rate': 0.1014407633417595, 'min_child_samples': 180, 'num_leaves': 50, 'reg_alpha': 0.20617716260893593, 'reg_lambda': 0.7876492177978595, 'subsample_for_bin': 280000, 'subsample': 0.7440890244920709, 'metric': 'auc', 'verbose': 1}",272,31,1.1702359325522593
0.230507077129,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6597924188577683, 'learning_rate': 0.07773221559395657, 'min_child_samples': 240, 'num_leaves': 30, 'reg_alpha': 0.16424280542710434, 'reg_lambda': 0.6304625630940857, 'subsample_for_bin': 180000, 'subsample': 0.59572270303402, 'metric': 'auc', 'verbose': 1}",273,41,0.7135318845707843
0.236840861099,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6348494216899399, 'learning_rate': 0.11232445207849315, 'min_child_samples': 330, 'num_leaves': 44, 'reg_alpha': 0.504940596035046, 'reg_lambda': 0.41330271342720776, 'subsample_for_bin': 200000, 'subsample': 0.8593918735344241, 'metric': 'auc', 'verbose': 1}",274,21,0.5300064083044163
0.238211767139,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6971577916454575, 'learning_rate': 0.08533880349238465, 'min_child_samples': 220, 'num_leaves': 121, 'reg_alpha': 0.41386165093728644, 'reg_lambda': 0.7311125503191539, 'subsample_for_bin': 260000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",275,11,0.3905549957485164
0.235416370581,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6866919921922869, 'learning_rate': 0.03889855827722858, 'min_child_samples': 310, 'num_leaves': 144, 'reg_alpha': 0.26520007967001535, 'reg_lambda': 0.6823926977870474, 'subsample_for_bin': 240000, 'subsample': 0.6996439578629909, 'metric': 'auc', 'verbose': 1}",276,70,0.7786234141663044
0.237398687067,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6183510972557785, 'learning_rate': 0.05429832011819698, 'min_child_samples': 350, 'num_leaves': 150, 'reg_alpha': 0.13134526542386, 'reg_lambda': 0.8545385097130154, 'subsample_for_bin': 220000, 'subsample': 0.6490389141468742, 'metric': 'auc', 'verbose': 1}",277,137,2.014799221694375
0.231815896257,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6674960888128267, 'learning_rate': 0.0947084349843779, 'min_child_samples': 270, 'num_leaves': 94, 'reg_alpha': 0.31834513553275773, 'reg_lambda': 0.7562494962175733, 'subsample_for_bin': 220000, 'subsample': 0.5382105196589347, 'metric': 'auc', 'verbose': 1}",278,35,0.648365272807041
0.233465277249,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7125784773286837, 'learning_rate': 0.057407548292535096, 'min_child_samples': 195, 'num_leaves': 62, 'reg_alpha': 0.29573604434646866, 'reg_lambda': 0.461611523882738, 'subsample_for_bin': 200000, 'subsample': 0.9884034355003971, 'metric': 'auc', 'verbose': 1}",279,35,0.7678512009961196
0.230955229861,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6445152656070554, 'learning_rate': 0.07130158343413252, 'min_child_samples': 250, 'num_leaves': 33, 'reg_alpha': 0.46709477034881897, 'reg_lambda': 0.5517226866168228, 'subsample_for_bin': 280000, 'subsample': 0.9797551503002023, 'metric': 'auc', 'verbose': 1}",280,108,1.8786142990247754
0.291151201296,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6769428579901187, 'learning_rate': 0.10689704638867, 'min_child_samples': 20, 'num_leaves': 89, 'reg_alpha': 0.4441587871085672, 'reg_lambda': 0.9731868492989733, 'subsample_for_bin': 260000, 'subsample': 0.8151886225279683, 'metric': 'auc', 'verbose': 1}",281,4,1.2720473521899294
0.234838056241,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7014220140562665, 'learning_rate': 0.06355599360124391, 'min_child_samples': 290, 'num_leaves': 126, 'reg_alpha': 0.22614404629823673, 'reg_lambda': 0.9276028959442284, 'subsample_for_bin': 240000, 'subsample': 0.62762642274606, 'metric': 'auc', 'verbose': 1}",282,31,0.6337306223590531
0.243557773768,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6079601246639122, 'learning_rate': 0.043069582548682775, 'min_child_samples': 210, 'num_leaves': 39, 'reg_alpha': 0.07382014336139536, 'reg_lambda': 0.37992878564385457, 'subsample_for_bin': 180000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",283,21,0.4393814005125023
0.236021944066,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6241236796757407, 'learning_rate': 0.08177975659501362, 'min_child_samples': 340, 'num_leaves': 36, 'reg_alpha': 0.10855542925218103, 'reg_lambda': 0.8044327662936601, 'subsample_for_bin': 160000, 'subsample': 0.5240745435501268, 'metric': 'auc', 'verbose': 1}",284,42,0.6258971418628789
0.239328211876,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6700854965631582, 'learning_rate': 0.144034492463765, 'min_child_samples': 230, 'num_leaves': 83, 'reg_alpha': 0.18018563923280692, 'reg_lambda': 0.6644114447680982, 'subsample_for_bin': 300000, 'subsample': 0.5868004407852614, 'metric': 'auc', 'verbose': 1}",285,16,0.9227055402052429
0.239276961228,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7278881897149656, 'learning_rate': 0.12182028175963719, 'min_child_samples': 320, 'num_leaves': 77, 'reg_alpha': 0.3820930823632197, 'reg_lambda': 0.8854385824875898, 'subsample_for_bin': 240000, 'subsample': 0.6790691346959329, 'metric': 'auc', 'verbose': 1}",286,35,0.6373786183162338
0.239261490102,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6482453580387585, 'learning_rate': 0.16819415263353027, 'min_child_samples': 300, 'num_leaves': 58, 'reg_alpha': 0.20604035201505871, 'reg_lambda': 0.7222387494561257, 'subsample_for_bin': 260000, 'subsample': 0.8927623082227705, 'metric': 'auc', 'verbose': 1}",287,20,0.5640840155601836
0.234620024286,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.747881869840138, 'learning_rate': 0.07594790914517396, 'min_child_samples': 285, 'num_leaves': 104, 'reg_alpha': 0.35732619286386763, 'reg_lambda': 0.5288782198266424, 'subsample_for_bin': 220000, 'subsample': 0.5784763786671001, 'metric': 'auc', 'verbose': 1}",288,33,0.6540493530878848
0.236854691396,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6912635597304214, 'learning_rate': 0.08901440468327478, 'min_child_samples': 360, 'num_leaves': 45, 'reg_alpha': 0.288175377312843, 'reg_lambda': 0.5763806207684439, 'subsample_for_bin': 200000, 'subsample': 0.5231146198450527, 'metric': 'auc', 'verbose': 1}",289,34,0.902116402849515
0.237626641938,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6338968717556572, 'learning_rate': 0.049377151657340745, 'min_child_samples': 385, 'num_leaves': 47, 'reg_alpha': 0.13981504076061005, 'reg_lambda': 0.027637645851110393, 'subsample_for_bin': 240000, 'subsample': 0.7747781368758697, 'metric': 'auc', 'verbose': 1}",290,65,0.6833516236451942
0.24260722923,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7564807739595135, 'learning_rate': 0.10000613764332761, 'min_child_samples': 260, 'num_leaves': 65, 'reg_alpha': 0.24954229544357787, 'reg_lambda': 0.8288355092775488, 'subsample_for_bin': 280000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",291,9,0.3734096641001088
0.240337743045,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6011026009994144, 'learning_rate': 0.1528687949414265, 'min_child_samples': 245, 'num_leaves': 112, 'reg_alpha': 0.3305634040049118, 'reg_lambda': 0.6136593475531296, 'subsample_for_bin': 160000, 'subsample': 0.5585950311969038, 'metric': 'auc', 'verbose': 1}",292,11,0.5701166322514837
0.232325386552,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6596150520146339, 'learning_rate': 0.13211504713097866, 'min_child_samples': 275, 'num_leaves': 30, 'reg_alpha': 0.15320729301663571, 'reg_lambda': 0.6455711013551809, 'subsample_for_bin': 220000, 'subsample': 0.6420866819837474, 'metric': 'auc', 'verbose': 1}",293,21,0.5750440726787929
0.237419635477,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.7086568370262631, 'learning_rate': 0.06873614887364289, 'min_child_samples': 190, 'num_leaves': 41, 'reg_alpha': 0.4262876416674502, 'reg_lambda': 0.7479739557182451, 'subsample_for_bin': 260000, 'subsample': 0.7815500665255538, 'metric': 'auc', 'verbose': 1}",294,35,1.165659522039732
0.236702581125,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6807849120106365, 'learning_rate': 0.11497068039364154, 'min_child_samples': 330, 'num_leaves': 116, 'reg_alpha': 0.26804360599938043, 'reg_lambda': 0.7753590646908699, 'subsample_for_bin': 180000, 'subsample': 0.6175812301806023, 'metric': 'auc', 'verbose': 1}",295,16,0.538759714621392
0.236495053232,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6171640062985516, 'learning_rate': 0.06050663952280193, 'min_child_samples': 235, 'num_leaves': 52, 'reg_alpha': 0.09153694451656227, 'reg_lambda': 0.8510556716802147, 'subsample_for_bin': 300000, 'subsample': 0.7929081717888066, 'metric': 'auc', 'verbose': 1}",296,51,0.7805633600682995
0.236541974307,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7156212290012052, 'learning_rate': 0.08209999647676944, 'min_child_samples': 310, 'num_leaves': 135, 'reg_alpha': 0.30860782714436874, 'reg_lambda': 0.3422714095119722, 'subsample_for_bin': 200000, 'subsample': 0.6057561539393738, 'metric': 'auc', 'verbose': 1}",297,114,1.9058029095863276
0.232970485743,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7318546131643974, 'learning_rate': 0.07541323804363172, 'min_child_samples': 205, 'num_leaves': 132, 'reg_alpha': 0.045364797966749124, 'reg_lambda': 0.4462268150287411, 'subsample_for_bin': 240000, 'subsample': 0.7488238752487659, 'metric': 'auc', 'verbose': 1}",298,14,0.6684626358164678
0.238595080582,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6528526786354274, 'learning_rate': 0.0467729238967213, 'min_child_samples': 260, 'num_leaves': 140, 'reg_alpha': 0.0019862108389339106, 'reg_lambda': 0.7066064871805854, 'subsample_for_bin': 280000, 'subsample': 1.0, 'metric': 'auc', 'verbose': 1}",299,21,0.42652517233591425
0.236374469162,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6418886994799424, 'learning_rate': 0.05199830106184884, 'min_child_samples': 220, 'num_leaves': 100, 'reg_alpha': 0.49595178041429006, 'reg_lambda': 0.9100418279800375, 'subsample_for_bin': 220000, 'subsample': 0.6892519726777135, 'metric': 'auc', 'verbose': 1}",300,66,0.8676002159932068
0.234186007981,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.608547598209115, 'learning_rate': 0.0925960727956162, 'min_child_samples': 295, 'num_leaves': 71, 'reg_alpha': 0.23218466669883242, 'reg_lambda': 0.9989568776657387, 'subsample_for_bin': 260000, 'subsample': 0.9733462194635688, 'metric': 'auc', 'verbose': 1}",301,43,0.6590139190147966
0.228880256502,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6287342049158936, 'learning_rate': 0.10578861551937516, 'min_child_samples': 270, 'num_leaves': 148, 'reg_alpha': 0.39619658735445173, 'reg_lambda': 0.4847999537702698, 'subsample_for_bin': 280000, 'subsample': 0.8352252832918065, 'metric': 'auc', 'verbose': 1}",302,86,1.575160713241985
0.242561016574,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6240280868363385, 'learning_rate': 0.17494919206585757, 'min_child_samples': 165, 'num_leaves': 142, 'reg_alpha': 0.5359265414038871, 'reg_lambda': 0.48092800799477725, 'subsample_for_bin': 300000, 'subsample': 0.959088643704032, 'metric': 'auc', 'verbose': 1}",303,15,1.036701604348309
0.236188751725,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6308172406009382, 'learning_rate': 0.18960993703281567, 'min_child_samples': 240, 'num_leaves': 55, 'reg_alpha': 0.39401001486005927, 'reg_lambda': 0.499960481819133, 'subsample_for_bin': 280000, 'subsample': 0.8450610570352414, 'metric': 'auc', 'verbose': 1}",304,14,0.8518401641945275
0.246162311453,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6136010172774737, 'learning_rate': 0.13608474029428708, 'min_child_samples': 145, 'num_leaves': 148, 'reg_alpha': 0.4676646933447906, 'reg_lambda': 0.4218609300104627, 'subsample_for_bin': 280000, 'subsample': 0.87933375211326, 'metric': 'auc', 'verbose': 1}",305,24,1.2012152228958257
0.243676313878,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6046209076815939, 'learning_rate': 0.12384435864804545, 'min_child_samples': 180, 'num_leaves': 60, 'reg_alpha': 0.5522691473199929, 'reg_lambda': 0.4042654903467631, 'subsample_for_bin': 300000, 'subsample': 0.8207263944553901, 'metric': 'auc', 'verbose': 1}",306,14,0.9680266328359721
0.230864402767,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6357587616393462, 'learning_rate': 0.10735163335451246, 'min_child_samples': 255, 'num_leaves': 150, 'reg_alpha': 0.41212360302947315, 'reg_lambda': 0.3707531186190354, 'subsample_for_bin': 280000, 'subsample': 0.9145702877158042, 'metric': 'auc', 'verbose': 1}",307,101,1.822370551831682
0.237157679002,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6012892087901518, 'learning_rate': 0.1572131442994409, 'min_child_samples': 270, 'num_leaves': 38, 'reg_alpha': 0.43731782898889004, 'reg_lambda': 0.5324561452926597, 'subsample_for_bin': 280000, 'subsample': 0.9493847243738174, 'metric': 'auc', 'verbose': 1}",308,32,0.95679367558796
0.239923750309,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6696079157473769, 'learning_rate': 0.14099754338849085, 'min_child_samples': 305, 'num_leaves': 145, 'reg_alpha': 0.522731172904805, 'reg_lambda': 0.5899431872888944, 'subsample_for_bin': 300000, 'subsample': 0.7641121271780048, 'metric': 'auc', 'verbose': 1}",309,96,1.6109344571464135
0.236623728756,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6578225126628461, 'learning_rate': 0.09953538419148214, 'min_child_samples': 225, 'num_leaves': 74, 'reg_alpha': 0.5798976558373035, 'reg_lambda': 0.5539475488153477, 'subsample_for_bin': 260000, 'subsample': 0.838610471822625, 'metric': 'auc', 'verbose': 1}",310,116,2.125946319297327
0.238471154859,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.623616506236605, 'learning_rate': 0.11161004127188665, 'min_child_samples': 345, 'num_leaves': 34, 'reg_alpha': 0.4838086065392904, 'reg_lambda': 0.624159140795963, 'subsample_for_bin': 300000, 'subsample': 0.7904310429734867, 'metric': 'auc', 'verbose': 1}",311,23,0.8016622804088911
0.24068048231,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6467741444973735, 'learning_rate': 0.1229685795193391, 'min_child_samples': 315, 'num_leaves': 48, 'reg_alpha': 0.3772686533959892, 'reg_lambda': 0.2902400290693584, 'subsample_for_bin': 300000, 'subsample': 0.7310884976756387, 'metric': 'auc', 'verbose': 1}",312,117,1.8403043847706613
0.235862398897,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6139923071846082, 'learning_rate': 0.08677278100397569, 'min_child_samples': 370, 'num_leaves': 43, 'reg_alpha': 0.3422998026431154, 'reg_lambda': 0.464120935377043, 'subsample_for_bin': 300000, 'subsample': 0.8565422527338352, 'metric': 'auc', 'verbose': 1}",313,37,0.907830405174991
0.245602162868,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6400018354494845, 'learning_rate': 0.10507828430854615, 'min_child_samples': 120, 'num_leaves': 67, 'reg_alpha': 0.40180473458267285, 'reg_lambda': 0.4462887835461095, 'subsample_for_bin': 260000, 'subsample': 0.9189554095356209, 'metric': 'auc', 'verbose': 1}",314,24,1.3025650672871052
0.23467232733,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6838029217733687, 'learning_rate': 0.1299147831839752, 'min_child_samples': 285, 'num_leaves': 32, 'reg_alpha': 0.3688560307707034, 'reg_lambda': 0.32057978312720137, 'subsample_for_bin': 120000, 'subsample': 0.986448099758241, 'metric': 'auc', 'verbose': 1}",315,103,1.772905533056928
0.242911711329,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6638695613647987, 'learning_rate': 0.16516858567385007, 'min_child_samples': 325, 'num_leaves': 40, 'reg_alpha': 0.3515114040538336, 'reg_lambda': 0.5027461025599348, 'subsample_for_bin': 280000, 'subsample': 0.6861096472657336, 'metric': 'auc', 'verbose': 1}",316,20,0.8167302463943997
0.242958324031,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6299581683933447, 'learning_rate': 0.14724194925080422, 'min_child_samples': 205, 'num_leaves': 36, 'reg_alpha': 0.44595227060169057, 'reg_lambda': 0.6725976013788667, 'subsample_for_bin': 280000, 'subsample': 0.9459174811769802, 'metric': 'auc', 'verbose': 1}",317,26,1.0431866534381697
0.234724144825,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.9651376148603683, 'learning_rate': 0.18306591572871256, 'min_child_samples': 270, 'num_leaves': 50, 'reg_alpha': 0.3185215589801666, 'reg_lambda': 0.6921327096935354, 'subsample_for_bin': 260000, 'subsample': 0.893007599658864, 'metric': 'auc', 'verbose': 1}",318,18,0.9129093952174117
0.232802188077,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6002298751410717, 'learning_rate': 0.09507032413317218, 'min_child_samples': 250, 'num_leaves': 81, 'reg_alpha': 0.279358917706788, 'reg_lambda': 0.5176219135683284, 'subsample_for_bin': 300000, 'subsample': 0.7054355922859514, 'metric': 'auc', 'verbose': 1}",319,61,1.4101902293996318
0.240145738702,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6536698198647094, 'learning_rate': 0.19644523888571305, 'min_child_samples': 395, 'num_leaves': 147, 'reg_alpha': 0.466729133737934, 'reg_lambda': 0.5731792857488116, 'subsample_for_bin': 260000, 'subsample': 0.8184012226186187, 'metric': 'auc', 'verbose': 1}",320,14,0.7061982130444449
